text,label
"I’m Selling 3 graduation tickets let me know if you need them
Text me on 213-697-2420",spam
"Selling my Georgia vs Notre dame ticket Hmu if you're interested! 
           +1 617-431-2231",spam
"Hi everyone! I'm excited to share an opportunity for lunch with professionals after next week's Career Fair. Endurance Planning Group is sponsoring a lunch at Grindhouse for interested students. Endurance is an Ameriprise firm, based in Marietta, Georgia. SFPA Alums Leslie Padilla and Rob Burgess will be in attendance as well as the firm's managing partner, Peter Wilder. The lunch will take place at Grindhouse on October 9th at 1:30pm. Please RSVP to me as soon as possible and feel free to invite other students interested in internships or full-time opportunities. Thank you!",ham
"When is the tallulah gorge hike ? I thought it was also next weekend, or is it the weekend after",ham
Bot,ham
I’m selling 2 SEC championship tickets dm if you’re interested in it please 🙏 (209-393-4918),spam
https://advisorservices.schwab.com/riata-student-scholarship,ham
I’m selling my Kendrick Lamar and SZA tickets ! HMU if interested @ +1 816-263-8678,spam
Cheap 4x New Mexico and 2x Texas tickets HMU now if interested,spam
I hate Courtney,ham
"""PARKING PASS PERMIT ALERT! Secure your spot! Limited availability! DM me for exclusive deal!""",spam
"I’m selling 2 Tyler the creator tickets, Dm me if you’re interested please🙏",spam
I’m selling 3 Sugar bowl tickets 🎫 HMU 🤙 if interested please 🙏,spam
I’m selling my 2 Rufus du sol tickets dm me,spam
"Good evening everyone! For those of you who seeking networking opportunities, the Michigan FPA Board is holding a student success summit from 9 am-3 pm ETA this Friday on Zoom. Highly recommend making an appearance if you're looking for a full-time job/internship!",ham
"Hey everyone, reminder last meeting of the semester tonight at 7:30 in MLC 248. We’ll be going over recent events, how to invest in a down market, and looking over the MarketWatch game. Hope to see you all there!",ham
Remember to sign up for our run at Athens Fleet feet this saturday morning @9!!,ham
Short term outlook good rn on nvda but not 145 goof,ham
"I want to give out my MacBook Air 2020 & Charger** for free, it's in perfect health and good as new, alongside a charger so it's perfect, I want to give it out because I just got a new model and I thought of giving out the old one to someone who can't afford one and is in dire need of it... Strictly First come first serve ! Dm IF YOU ARE INTERESTED +1 424-644-1464",spam
"Hello I’m selling my season student tickets for all the home games , dm me if you are interested in buying Ty",spam
Non event,ham
"Selling my  Notre dame ticket Hmu if you're interested! 
  +1 617-431-2231",spam
@Mingzhen Cai Advanced backpacking sign up will come out tomorrow at 6:00. I’ll have more details about the trip soon!,ham
"Selling 3 Parking tickets for Hull, HMU if needed 

Mrh50676@uga.edu",spam
I’m giving away my Billie eilish and Zach Bryan tickets Text me if you’re interested (281) 202-1168,spam
"Hello I’m selling 2 LSU Non student tickets, Dm me if you’re interested please",spam
Hello I'm sorry for posting this but I'm trying to sell 3 Billie eilish tickets please lmk if anyone is interested 2818408863,spam
I’m selling 2 sec championship tickets for cheap price let me know if you are interested in it please 🙏,spam
"Giving away Tate McRae tickets for free, lmk if anyone is interested in it.(480)249-6889",spam
"I’m selling my student season tickets! at affordable price,Lmk if you’re interested",spam
Ain’t no more to say. Crazy ass bot speaking for themselves,ham
Selling !! The Weeknd After Hours Till Dawn Tour Tickets for cheap. Dm +15512992952,spam
$3k on NVIDIA 145 calls,ham
Holy shit,ham
"I’m selling my South Campus Parking Permit, Text if you’re interested please (936)323-2780",spam
"I’m selling my football season ticket for all home games HMU if you are interested
6783839183",spam
Nest WE LOVE YOU!!!,ham
I’m still selling 2 Rufus du sol tickets for GA Pit dm me if you’re interested,spam
Hey guys I’m kind of new to the club but I’m doing an adventure over the break hit me up if ur interested and not busy,ham
I’m selling my full student season tickets to all home games(can also sell individually) message me if you’re interested,spam
"Selling out my student season ticket to all home games(A&B) at affordable price,Lmk if you’re interested",spam
Looking to sell my Texas tickets at affordable price hmu if interested,spam
I mean 0DTEs will kill you regardless,ham
Guess I’m Batman now,ham
Is there a date for a (tentative) semester trip schedule to be released?,ham
